survived,pclass,age,sibsp,parch,fare,who,adult_male,embark_town,alive,alone,fare_log,sex_male,embarked_Q,embarked_S,class_Second,class_Third
0,2,1.4323594652786964,0,0,-0.3866707201133388,man,True,Southampton,no,True,2.6390573296152584,True,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,3,0.6638610320657842,0,0,-0.5064721088735088,man,True,Southampton,no,True,2.0856720914304723,True,False,True,False,True
0,2,-0.10463740114712775,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,True,False
0,1,2.0471582118490255,0,0,-0.11384570873513637,man,True,Southampton,no,True,3.3160025355989236,True,False,True,False,False
0,3,-0.10463740114712775,0,0,-0.49288119502256517,man,True,Queenstown,no,True,2.1661924680884908,True,True,False,False,True
1,3,-2.198795631652312,2,1,-0.26066180729354516,child,False,Cherbourg,yes,False,3.0085645861193133,False,False,False,False,True
0,3,-0.10463740114712775,0,0,-0.5024451714361922,man,True,Southampton,no,True,2.1102132003465894,True,False,True,False,True
0,3,0.6638610320657842,0,0,-0.47400492578514347,man,True,Southampton,no,True,2.2682524139135403,True,False,True,False,True
1,2,0.27961181545932823,1,2,-0.0896840841112365,woman,False,Southampton,yes,False,3.3586377672433594,False,False,True,True,False
1,2,-0.4888866177535834,0,0,-0.37073008826772086,woman,False,Cherbourg,yes,True,2.694066212646058,False,False,False,True,False
0,3,-0.5657364610748749,0,0,-0.45034666834090814,woman,False,Southampton,no,True,2.3830123421066602,False,False,True,False,True
0,1,-0.10463740114712775,0,0,0.39858208016340624,man,True,Southampton,no,True,3.970291913552122,True,False,True,False,False
0,2,0.35646165878061936,1,0,-0.22559322262067316,man,True,Southampton,no,False,3.091042453358316,True,False,True,True,False
0,3,-0.027787557825836286,1,0,-0.5065566745596924,man,True,Southampton,no,False,2.0851502161468174,True,False,True,False,True
0,3,-0.5657364610748749,0,0,-0.4969926981460655,man,True,Southampton,no,True,2.142510233146819,True,False,True,False,True
1,3,-2.102733327500698,0,1,-0.4010166847337793,child,False,Southampton,yes,False,2.586823743668066,False,False,True,False,True
0,3,-1.5647844242516598,5,2,0.29589517551183186,child,False,Southampton,no,False,3.8691155044168695,True,False,True,False,True
0,2,-0.10463740114712775,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,True,False
0,3,1.5860591519212788,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,3,2.585107115098064,0,0,-0.45538034013755396,woman,False,Southampton,yes,True,2.3596740599781727,False,False,True,False,True
1,1,-0.3351869311110011,1,0,1.1854295476653287,man,True,Cherbourg,yes,False,4.5226490762785785,True,False,False,False,False
0,3,-0.10463740114712775,3,1,-0.13565761536436194,woman,False,Southampton,no,False,3.275887339030031,False,False,True,False,True
1,1,0.4333115021019105,1,0,1.1637001932535682,woman,False,Southampton,yes,False,4.51085950651685,False,False,True,False,False
0,1,2.2008578984916083,0,0,-0.05042144409739932,man,True,Cherbourg,no,True,3.4242626545931514,True,False,False,False,False
0,3,0.04906228549545484,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,3,-1.5647844242516598,1,1,-0.32828012727224753,child,False,Southampton,yes,False,2.8273136219290276,True,False,True,False,True
0,3,-0.10463740114712775,1,0,-0.2463983948905696,man,True,Southampton,no,False,3.0429354648621407,True,False,True,False,True
0,3,-0.6425863043961659,0,0,-0.5024451714361922,man,True,Southampton,no,True,2.1102132003465894,True,False,True,False,True
0,1,1.9703083685277347,0,0,-0.03431369434813274,man,True,Southampton,no,True,3.449987545831587,True,False,True,False,False
0,1,3.199905861668393,0,0,0.3483299278831318,man,True,Cherbourg,no,True,3.922056501139853,True,False,False,False,False
0,3,-0.6425863043961659,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.3573083057891446,man,True,Cherbourg,no,True,2.738146075922933,True,False,False,False,True
1,1,1.8934585252064433,1,0,0.9274538680872314,woman,False,Cherbourg,yes,False,4.37281811610993,False,False,False,False,False
0,3,-0.10463740114712775,0,0,-0.34438787702151413,man,True,Southampton,no,True,2.7788192719904172,True,False,True,False,True
0,1,-0.3351869311110011,1,2,2.4029901895877646,woman,False,Southampton,no,False,5.027492411162679,False,False,True,False,False
0,3,-0.41203677443229225,0,0,-0.4914556591697551,man,True,Southampton,no,True,2.174274334826008,True,False,True,False,True
0,3,-0.9499856776813305,0,0,-0.47400492578514347,man,True,Southampton,no,True,2.2682524139135403,True,False,True,False,True
0,3,-0.6425863043961659,0,0,-0.4923778278429007,woman,False,Queenstown,no,True,2.169053700369523,False,True,False,False,True
0,3,-0.10463740114712775,0,0,-0.49481009805503995,woman,False,Queenstown,no,True,2.155151800914312,False,True,False,False,True
0,3,0.5870111887444931,0,0,-0.45538034013755396,woman,False,Southampton,no,True,2.3596740599781727,False,False,True,False,True
1,1,-1.0268355210026217,0,0,1.093228788100527,woman,False,Southampton,yes,True,4.471638793363569,False,False,True,False,False
0,1,-0.8731358343600392,1,0,1.5442457810799906,man,True,Cherbourg,no,False,4.699570861409576,True,False,False,False,False
1,2,0.27961181545932823,0,2,-0.1249197866877571,woman,False,Southampton,yes,False,3.295836866004329,False,False,True,True,False
1,1,-0.10463740114712775,0,0,-0.11384570873513637,man,True,Southampton,yes,True,3.3160025355989236,True,False,True,False,False
0,3,-0.10463740114712775,0,0,-0.1948878246611338,man,True,Southampton,no,True,3.1580636854714434,True,False,True,False,True
1,3,-0.25833708778971,0,0,0.48910360681684706,man,True,Southampton,yes,True,4.05171190165724,True,False,True,False,True
1,3,-0.027787557825836286,0,0,-0.4923778278429007,man,True,Queenstown,yes,True,2.169053700369523,True,True,False,False,True
0,3,-0.10463740114712775,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,1,0.5101613454232019,0,0,-0.11913106412161441,man,True,Southampton,yes,True,3.3064287218760624,True,False,True,False,False
1,1,1.8934585252064433,1,0,0.5475787653441219,woman,False,Cherbourg,yes,False,4.100989104940769,False,False,False,False,False
0,3,-0.41203677443229225,0,0,-0.4974960653257301,man,True,Southampton,no,True,2.139571923732859,True,False,True,False,True
0,1,1.355509621957405,0,0,0.0365765122983895,man,True,Southampton,no,True,3.5559421706858756,True,False,True,False,False
1,2,0.35646165878061936,0,0,-0.4370074380797968,woman,False,Southampton,yes,True,2.4423470353692043,False,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.16216895798293612,man,True,Queenstown,no,True,3.224857896545748,True,True,False,False,True
1,2,0.5101613454232019,1,0,-0.1249197866877571,woman,False,Southampton,yes,False,3.295836866004329,False,False,True,True,False
0,3,0.2027619721380371,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
1,1,0.04906228549545484,0,0,1.2341715984066093,woman,False,Southampton,yes,True,4.548599834499697,False,False,True,False,False
0,3,-0.5657364610748749,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.5029485386158569,man,True,Cherbourg,no,True,2.1071782966514356,True,False,False,False,True
1,1,1.1249600919935312,0,1,0.5189714017894245,woman,False,Cherbourg,yes,False,4.077184839375167,False,False,False,False,False
0,3,-0.10463740114712775,0,0,-0.5028639729296732,man,True,Cherbourg,no,True,2.1076888046179385,True,False,False,False,True
0,3,0.8559856403690125,0,0,-0.4923778278429007,man,True,Queenstown,no,True,2.169053700369523,True,True,False,False,True
1,2,1.5860591519212788,0,0,-0.4370074380797968,woman,False,Southampton,yes,True,2.4423470353692043,False,False,True,True,False
0,1,-0.10463740114712775,0,0,3.8170331629517533,man,True,Southampton,no,True,5.406181146423973,True,False,True,False,False
0,3,0.7407108753870754,0,0,-0.48885425758524853,man,True,Southampton,no,True,2.188856327665703,True,False,True,False,True
0,2,-0.4888866177535834,2,1,-0.4168727508932136,man,True,Southampton,no,False,2.5257286443082556,True,False,True,True,False
1,2,-2.102733327500698,1,1,-0.1249197866877571,child,False,Southampton,yes,False,3.295836866004329,False,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.5028639729296732,man,True,Cherbourg,no,True,2.1076888046179385,True,False,False,False,True
0,3,-0.9499856776813305,1,1,-0.5028639729296732,man,True,Cherbourg,no,False,2.1076888046179385,True,False,False,False,True
1,3,-0.10463740114712775,0,2,-0.19824427701513717,woman,False,Cherbourg,yes,False,3.1509523813392697,False,False,False,False,True
0,3,0.04906228549545484,0,0,-0.47400492578514347,woman,False,Southampton,no,True,2.2682524139135403,False,False,True,False,True
1,2,-1.7184841108942424,0,2,-0.11988611489111134,child,False,Southampton,yes,False,3.305053521109253,False,False,True,True,False
0,1,1.2018099353148228,0,0,-0.11384570873513637,man,True,Southampton,no,True,3.3160025355989236,True,False,True,False,False
1,1,0.04906228549545484,0,0,1.4944124302931971,woman,False,Cherbourg,yes,True,4.676792929661059,False,False,False,False,False
0,3,-0.10463740114712775,0,0,-0.356468689333464,man,True,Southampton,no,True,2.740840023925201,True,False,True,False,True
1,1,-0.5657364610748749,0,2,0.34824536219694824,woman,False,Cherbourg,yes,False,3.9219733362813143,False,False,False,False,False
1,1,0.5101613454232019,0,2,0.7811411367084873,woman,False,Southampton,yes,False,4.276666119016055,False,False,True,False,False
0,3,-1.5647844242516598,4,2,-0.018709311778530757,child,False,Southampton,no,False,3.4742929367327062,False,False,True,False,True
0,3,-1.4110847376090776,4,2,-0.018709311778530757,child,False,Southampton,no,False,3.4742929367327062,False,False,True,False,True
1,2,0.2027619721380371,1,0,-0.1249197866877571,man,True,Southampton,yes,False,3.295836866004329,True,False,True,True,False
0,1,1.5860591519212788,1,0,1.4944124302931971,man,True,Cherbourg,no,False,4.676792929661059,True,False,False,False,False
0,1,2.661956958419355,0,0,-0.1249197866877571,man,True,Southampton,no,True,3.295836866004329,True,False,True,False,False
1,2,-0.7962859910387481,1,0,-0.1249197866877571,woman,False,Southampton,yes,False,3.295836866004329,False,False,True,True,False
1,2,-0.10463740114712775,0,0,-0.3693045524149108,man,True,Cherbourg,yes,True,2.6988412620169004,True,False,False,True,False
0,3,0.27961181545932823,1,1,-0.23515719903430019,man,True,Southampton,no,False,3.0692150503137943,True,False,True,False,True
1,2,-1.641634267572951,1,1,0.09152810056801232,child,False,Southampton,yes,False,3.6309854756950335,True,False,True,True,False
1,1,-0.9499856776813305,0,2,1.5841789061771412,man,True,Cherbourg,yes,False,4.717456363787216,True,False,False,False,False
0,2,-0.18148724446841888,0,0,-0.1249197866877571,man,True,Southampton,no,True,3.295836866004329,True,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.49078316061772326,man,True,Queenstown,no,True,2.17806441028492,True,True,False,False,True
1,3,-0.5657364610748749,0,0,-0.5029485386158569,man,True,Cherbourg,yes,True,2.1071782966514356,True,False,False,False,True
1,3,-0.5657364610748749,0,0,-0.49187446066323603,woman,False,Southampton,yes,True,2.1719067693519296,False,False,True,False,True
0,1,2.508257271776773,0,0,-0.11384570873513637,man,True,Southampton,no,True,3.3160025355989236,True,False,True,False,False
1,1,1.4323594652786964,1,0,0.14891195904977456,woman,False,Cherbourg,yes,False,3.703768066607687,False,False,False,False,False
0,1,-0.10463740114712775,0,0,3.9327230485884233,man,True,Cherbourg,no,True,5.4316456135398825,True,False,False,False,False
1,1,0.7407108753870754,1,1,0.9553061808724319,woman,False,Southampton,yes,False,4.390118804571218,False,False,True,False,False
1,3,0.5101613454232019,1,0,-0.2980780964923727,woman,False,Southampton,yes,False,2.91235066461494,False,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.4923778278429007,man,True,Queenstown,no,True,2.169053700369523,True,True,False,False,True
0,3,0.8175607187083664,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,2,-0.10463740114712775,0,0,-0.3766033765200472,man,True,Southampton,no,True,2.6741486494265287,True,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.4863374216869256,woman,False,Southampton,no,True,2.2027647577118348,False,False,True,False,True
0,3,-0.41203677443229225,2,0,-0.16216895798293612,man,True,Southampton,no,False,3.224857896545748,True,False,True,False,True
0,3,-0.7962859910387481,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,3,-0.027787557825836286,0,4,-0.22408312108167944,woman,False,Southampton,no,False,3.0944457464900235,False,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.5028639729296732,man,True,Cherbourg,no,True,2.1076888046179385,True,False,False,False,True
1,3,0.2027619721380371,0,0,-0.49027979343805866,man,True,Southampton,yes,True,2.180891922715322,True,False,True,False,True
1,2,2.508257271776773,0,0,-0.4370074380797968,man,True,Southampton,yes,True,2.4423470353692043,True,False,True,True,False
1,1,1.8166086818851523,2,0,0.3880959350766337,woman,False,Southampton,yes,False,3.960416900617205,False,False,True,False,False
1,1,0.5101613454232019,0,0,-0.11711759540295616,man,True,Southampton,yes,True,3.3100867049215847,True,False,True,False,False
1,3,-0.10463740114712775,0,0,-0.4923778278429007,woman,False,Queenstown,yes,True,2.169053700369523,False,True,False,False,True
0,3,-1.0268355210026217,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,3,-0.7962859910387481,0,0,-0.356468689333464,man,True,Southampton,no,True,2.740840023925201,True,False,True,False,True
1,2,0.35646165878061936,0,0,-0.3866707201133388,woman,False,Southampton,yes,True,2.6390573296152584,False,False,True,True,False
1,1,0.7407108753870754,1,0,0.47710736019108063,woman,False,Southampton,yes,False,4.041295341132285,False,False,True,False,False
0,3,-0.10463740114712775,1,0,-0.3573083057891446,woman,False,Cherbourg,no,False,2.738146075922933,False,False,False,False,True
1,3,0.2027619721380371,0,0,-0.48885425758524853,man,True,Southampton,yes,True,2.188856327665703,True,False,True,False,True
1,2,-0.3351869311110011,1,1,-0.04438103794142428,woman,False,Southampton,yes,False,3.4339872044851463,False,False,True,True,False
1,1,0.7407108753870754,1,1,1.5841789061771412,woman,False,Cherbourg,yes,False,4.717456363787216,False,False,False,False,False
0,2,1.8934585252064433,0,0,-0.1249197866877571,man,True,Southampton,no,True,3.295836866004329,True,False,True,True,False
0,1,0.5101613454232019,0,0,0.1594826698227306,man,True,Cherbourg,no,True,3.716616209085536,True,False,False,False,False
0,3,-0.10463740114712775,0,0,-0.4729981914258143,man,True,Cherbourg,no,True,2.2734137156937657,True,False,False,False,True
1,1,-0.8731358343600392,0,2,0.9553061808724319,woman,False,Southampton,yes,False,4.390118804571218,False,False,True,False,False
0,2,1.355509621957405,0,0,-0.3464013457401724,man,True,Southampton,no,True,2.772588722239781,True,False,True,True,False
1,1,2.3545575851341907,1,1,0.9462455716384696,man,True,Cherbourg,yes,False,4.384523514872469,True,False,False,False,False
0,3,-0.5657364610748749,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
0,3,0.4333115021019105,0,0,-0.5049620073345151,man,True,Southampton,no,True,2.094945728215801,True,False,True,False,True
1,1,1.739758838563861,1,0,0.9274538680872314,woman,False,Cherbourg,yes,False,4.37281811610993,False,False,False,False,False
0,3,1.355509621957405,0,0,-0.5024451714361922,man,True,Southampton,no,True,2.1102132003465894,True,False,True,False,True
0,3,-0.10463740114712775,0,2,-0.4923778278429007,woman,False,Queenstown,no,False,2.169053700369523,False,True,False,False,True
0,2,0.5870111887444931,1,0,-0.1249197866877571,man,True,Southampton,no,False,3.295836866004329,True,False,True,True,False
0,3,0.5101613454232019,1,1,-0.16216895798293612,man,True,Southampton,no,False,3.224857896545748,True,False,True,False,True
1,2,-0.10463740114712775,0,0,0.016023023618325253,woman,False,Southampton,yes,True,3.5263605246161616,False,False,True,True,False
0,3,1.5092093085999871,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.5029485386158569,man,True,Cherbourg,no,True,2.1071782966514356,True,False,False,False,True
1,1,1.5092093085999871,1,0,0.49782998024351216,man,True,Cherbourg,yes,False,4.0592215752427645,True,False,False,False,False
1,2,-0.41203677443229225,2,1,-0.10478509950117396,woman,False,Southampton,yes,False,3.332204510175204,False,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,1,-0.10463740114712775,0,0,0.20528908317220743,man,True,Southampton,no,True,3.770459441106359,True,False,True,False,False
0,3,1.1249600919935312,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,1,0.4333115021019105,0,0,-0.11384570873513637,man,True,Cherbourg,yes,True,3.3160025355989236,True,False,False,False,False
0,3,0.5101613454232019,1,0,-0.3353272677875516,man,True,Southampton,no,False,2.806386101823072,True,False,True,False,True
0,3,0.04906228549545484,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
1,1,-0.18148724446841888,0,0,-0.03431369434813274,man,True,Southampton,yes,True,3.449987545831587,True,False,True,False,False
1,2,-0.5657364610748749,1,2,0.18876253192945996,woman,False,Cherbourg,yes,False,3.7513658711253766,False,False,False,True,False
1,1,0.8175607187083664,0,0,2.441497778832105,woman,False,Southampton,yes,True,5.039951348430309,False,False,True,False,False
0,3,0.7407108753870754,1,5,-0.018709311778530757,woman,False,Southampton,no,False,3.4742929367327062,False,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.5064721088735088,man,True,Southampton,no,True,2.0856720914304723,True,False,True,False,True
1,3,-0.10463740114712775,1,0,-0.33633400214688086,woman,False,Queenstown,yes,False,2.803360380906535,False,True,False,False,True
0,3,-0.10463740114712775,0,0,-0.4923778278429007,man,True,Queenstown,no,True,2.169053700369523,True,True,False,False,True
0,3,0.4333115021019105,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,2,-0.41203677443229225,1,2,0.6603330135889879,woman,False,Southampton,yes,False,4.189654742026425,False,False,True,True,False
0,3,0.35646165878061936,1,1,-0.3584821580521223,man,True,Southampton,no,False,2.7343675094195836,True,False,True,False,True
0,3,-0.25833708778971,1,0,-0.32425318983493084,woman,False,Southampton,no,False,2.8390784635086144,False,False,True,False,True
1,2,-1.9490336408581157,2,1,0.1368311467378246,child,False,Southampton,yes,False,3.6888794541139363,False,False,True,True,False
0,2,-0.25833708778971,0,0,-0.4370074380797968,man,True,Southampton,no,True,2.4423470353692043,True,False,True,True,False
0,3,-0.18148724446841888,1,0,-0.35739085800660947,man,True,Cherbourg,no,False,2.737880811060884,True,False,False,False,True
1,1,0.971260405350949,1,0,0.40974072380221066,man,True,Southampton,yes,False,3.9806942251907276,True,False,True,False,False
1,3,-0.7194361477174569,1,1,-0.3314674482538837,man,True,Cherbourg,yes,False,2.817902613071225,True,False,False,False,True
0,3,-0.6425863043961659,0,0,-0.49027979343805866,man,True,Southampton,no,True,2.180891922715322,True,False,True,False,True
0,3,-0.6425863043961659,0,0,-0.32425318983493084,man,True,Southampton,no,True,2.8390784635086144,True,False,True,False,True
0,1,2.4314074284554814,0,0,0.0023475440811979447,man,True,Southampton,no,True,3.5061818266142577,True,False,True,False,False
0,2,2.124008055170317,0,0,-0.3997582667846179,man,True,Queenstown,no,True,2.5915163848462583,True,True,False,True,False
1,1,-0.6425863043961659,0,0,0.9212443305588889,woman,False,Southampton,yes,True,4.368919865004903,False,False,True,False,False
0,3,-0.25833708778971,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.49271407711891657,man,True,Queenstown,no,True,2.167143305297764,True,True,False,False,True
1,1,3.8915544515600136,0,0,-0.04438103794142428,man,True,Southampton,yes,True,3.4339872044851463,True,False,True,False,False
0,3,1.6629089952425695,0,0,-0.5063875431873252,man,True,Southampton,no,True,2.086193694502369,True,False,True,False,True
1,1,0.2027619721380371,0,0,-0.03431369434813274,man,True,Cherbourg,yes,True,3.449987545831587,True,False,False,False,False
0,1,-0.10463740114712775,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,False,False
0,3,-1.5647844242516598,3,2,-0.08666388103324905,child,False,Southampton,no,False,3.3638415951183864,False,False,True,False,True
1,2,-0.10463740114712775,0,0,-0.3866707201133388,woman,False,Southampton,yes,True,2.6390573296152584,False,False,True,True,False
0,3,0.2027619721380371,0,0,-0.48885425758524853,man,True,Southampton,no,True,2.188856327665703,True,False,True,False,True
0,2,0.12591212881674596,1,1,-0.11988611489111134,man,True,Southampton,no,False,3.305053521109253,True,False,True,True,False
0,3,0.8944105620296582,0,5,0.15067374417860047,woman,False,Southampton,no,False,3.705920919968788,False,False,True,False,True
0,3,-0.10463740114712775,1,0,-0.32425318983493084,man,True,Southampton,no,False,2.8390784635086144,True,False,True,False,True
0,3,-0.7194361477174569,0,0,-0.49027979343805866,man,True,Southampton,no,True,2.180891922715322,True,False,True,False,True
1,1,-0.41203677443229225,0,0,0.7469121684912957,woman,False,Cherbourg,yes,True,4.252771798816619,False,False,False,False,False
0,3,-2.102733327500698,3,2,-0.08666388103324905,child,False,Southampton,no,False,3.3638415951183864,False,False,True,False,True
1,3,-0.10463740114712775,0,0,0.48910360681684706,man,True,Southampton,yes,True,4.05171190165724,True,False,True,False,True
1,3,-2.198795631652312,2,1,-0.26066180729354516,child,False,Cherbourg,yes,False,3.0085645861193133,False,False,False,False,True
1,1,1.4323594652786964,1,0,0.8964967865378596,man,True,Cherbourg,yes,False,4.353230991152628,True,False,False,False,False
0,3,-0.7962859910387481,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
1,1,2.0471582118490255,0,0,0.06635974158478339,man,True,Cherbourg,yes,True,3.597312260588446,True,False,False,False,False
0,3,-0.10463740114712775,0,0,-0.4964047652802173,man,True,Southampton,no,True,2.145931282948669,True,False,True,False,True
1,3,-0.4888866177535834,0,0,-0.4964047652802173,woman,False,Southampton,yes,True,2.145931282948669,False,False,True,False,True
0,3,-0.10463740114712775,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
1,2,-0.8731358343600392,0,1,-0.18532384824750672,woman,False,Southampton,yes,False,3.1780538303479458,False,False,True,True,False
0,3,-0.6425863043961659,0,0,-0.4786197960883083,man,True,Southampton,no,True,2.2442459824059346,True,False,True,False,True
1,3,-0.10463740114712775,0,0,-0.49078316061772326,woman,False,Queenstown,yes,True,2.17806441028492,False,True,False,False,True
0,3,-0.8731358343600392,0,0,-0.5125125150294839,woman,False,Queenstown,no,True,2.0476928433652555,False,True,False,False,True
0,2,-0.41203677443229225,2,0,0.8314778546749451,man,True,Southampton,no,False,4.310799125385514,True,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.48944219045109677,man,True,Southampton,no,True,2.1855792552411137,True,False,True,False,True
0,3,0.2027619721380371,1,1,-0.33633400214688086,woman,False,Queenstown,no,False,2.803360380906535,False,True,False,False,True
0,2,-0.4888866177535834,0,0,-0.3866707201133388,man,True,Southampton,no,True,2.6390573296152584,True,False,True,True,False
0,1,2.2008578984916083,0,2,1.6323350375212922,man,True,Cherbourg,no,False,4.738607824217808,True,False,False,False,False
1,1,1.5860591519212788,2,0,2.042579288947925,man,True,Southampton,yes,False,4.902678819257608,True,False,True,False,False
0,3,0.8175607187083664,0,0,-0.5029485386158569,man,True,Cherbourg,no,True,2.1071782966514356,True,False,False,False,True
0,1,1.355509621957405,0,0,-0.13322534515222273,man,True,Southampton,no,True,3.2804411805263554,True,False,True,False,False
0,3,0.5101613454232019,0,0,-0.4974960653257301,man,True,Southampton,no,True,2.139571923732859,True,False,True,False,True
1,3,-0.7194361477174569,1,0,-0.48885425758524853,man,True,Southampton,yes,False,2.188856327665703,True,False,True,False,True
0,2,0.2027619721380371,2,0,0.8314778546749451,man,True,Southampton,no,False,4.310799125385514,True,False,True,True,False
0,2,-0.3351869311110011,0,0,-0.3866707201133388,man,True,Southampton,no,True,2.6390573296152584,True,False,True,True,False
0,3,-0.10463740114712775,0,0,-0.49187446066323603,man,True,Southampton,no,True,2.1719067693519296,True,False,True,False,True
0,3,1.0481102486722405,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,1,-0.10463740114712775,1,0,0.39858208016340624,woman,False,Southampton,yes,False,3.970291913552122,False,False,True,False,False
1,2,0.8175607187083664,1,1,0.1368311467378246,woman,False,Southampton,yes,False,3.6888794541139363,False,False,True,True,False
0,1,0.12591212881674596,1,0,0.39858208016340624,man,True,Southampton,no,False,3.970291913552122,True,False,True,False,False
0,2,3.1230560183471017,0,0,-0.4370074380797968,man,True,Southampton,no,True,2.4423470353692043,True,False,True,True,False
1,2,0.12591212881674596,0,0,-0.3866707201133388,man,True,Southampton,yes,True,2.6390573296152584,True,False,True,True,False
0,2,-0.10463740114712775,0,0,-0.6484216535389205,man,True,Southampton,no,True,0.0,True,False,True,True,False
0,3,-0.8731358343600392,0,0,-0.49187446066323603,man,True,Southampton,no,True,2.1719067693519296,True,False,True,False,True
0,3,-0.3736118527716469,0,0,-0.4863374216869256,man,True,Southampton,no,True,2.2027647577118348,True,False,True,False,True
1,3,-0.8731358343600392,0,0,-0.45026210265472455,woman,False,Southampton,yes,True,2.3833998102837652,False,False,True,False,True
0,3,1.0481102486722405,1,6,0.29589517551183186,woman,False,Southampton,no,False,3.8691155044168695,False,False,True,False,True
1,1,0.5101613454232019,0,1,9.667166525013505,man,True,Cherbourg,yes,False,6.240917354759096,True,False,False,False,False
0,3,-0.10463740114712775,0,0,-0.4845756365580997,woman,False,Queenstown,no,True,2.212386825075897,False,True,False,False,True
1,1,-0.18148724446841888,0,0,0.8964967865378596,man,True,Cherbourg,yes,True,4.353230991152628,True,False,False,False,False
0,3,-0.7194361477174569,0,0,-0.4626791642426904,man,True,Southampton,no,True,2.3248357019288655,True,False,True,False,True
0,3,-1.180535207645204,5,2,0.29589517551183186,child,False,Southampton,no,False,3.8691155044168695,True,False,True,False,True
0,2,2.3545575851341907,1,1,0.1368311467378246,man,True,Southampton,no,False,3.6888794541139363,True,False,True,True,False
0,2,-0.3351869311110011,1,2,0.18876253192945996,man,True,Cherbourg,no,False,3.7513658711253766,True,False,False,True,False
0,3,-1.180535207645204,4,1,0.15067374417860047,child,False,Southampton,no,False,3.705920919968788,True,False,True,False,True
0,3,-0.7962859910387481,0,0,-0.44363577710162005,man,True,Southampton,no,True,2.4133032309283076,True,False,True,False,True
0,3,-0.8731358343600392,0,0,-0.4914556591697551,man,True,Southampton,no,True,2.174274334826008,True,False,True,False,True
1,1,-1.1036853643239126,0,1,3.6067927997556075,child,False,Southampton,yes,False,5.35817698994543,False,False,True,False,False
1,1,0.12591212881674596,1,0,0.49925551609632224,man,True,Southampton,yes,False,4.060443010546419,True,False,True,False,False
1,3,-1.9490336408581157,0,1,-0.37828059596268954,child,False,Cherbourg,yes,False,2.668387256845834,False,False,False,False,True
1,3,-0.10463740114712775,0,0,0.48910360681684706,man,True,Southampton,yes,True,4.05171190165724,True,False,True,False,True
0,3,-0.3351869311110011,0,0,-0.5029485386158569,man,True,Cherbourg,no,True,2.1071782966514356,True,False,False,False,True
0,1,2.3545575851341907,0,0,-0.11384570873513637,man,True,Southampton,no,True,3.3160025355989236,True,False,True,False,False
0,2,1.739758838563861,0,0,-0.3766033765200472,man,True,Southampton,no,True,2.6741486494265287,True,False,True,True,False
